ERROR 2025-10-04 20:30:33,309 views 11668 35792 Erro ao cancelar pagamento: 'bool' object is not callable
INFO 2025-10-04 20:30:33,310 middleware 11668 35792 RESPONSE: POST /api/v1/payments/5946dd39-b8f2-4a0a-b82a-11e71fd4656c/cancel/ - Status: 500 - Duration: 0.006s
ERROR 2025-10-04 20:30:33,310 log 11668 35792 Internal Server Error: /api/v1/payments/5946dd39-b8f2-4a0a-b82a-11e71fd4656c/cancel/
INFO 2025-10-04 20:30:33,909 middleware 11668 35792 REQUEST: POST /api/v1/payments/ - User:  - IP: 127.0.0.1
INFO 2025-10-04 20:30:33,913 middleware 11668 35792 RESPONSE: POST /api/v1/payments/ - Status: 400 - Duration: 0.003s
WARNING 2025-10-04 20:30:33,913 log 11668 35792 Bad Request: /api/v1/payments/
INFO 2025-10-04 20:30:34,512 middleware 11668 35792 REQUEST: POST /api/v1/payments/ - User:  - IP: 127.0.0.1
INFO 2025-10-04 20:30:34,515 middleware 11668 35792 RESPONSE: POST /api/v1/payments/ - Status: 400 - Duration: 0.003s
WARNING 2025-10-04 20:30:34,516 log 11668 35792 Bad Request: /api/v1/payments/
INFO 2025-10-04 20:30:35,128 middleware 11668 35792 REQUEST: GET /api/v1/payments/ - User:  - IP: 127.0.0.1
INFO 2025-10-04 20:30:35,137 middleware 11668 35792 RESPONSE: GET /api/v1/payments/ - Status: 200 - Duration: 0.009s
INFO 2025-10-04 20:30:35,772 middleware 11668 35792 REQUEST: GET /api/v1/payments/my_payments/ - User:  - IP: 127.0.0.1
INFO 2025-10-04 20:30:35,777 middleware 11668 35792 RESPONSE: GET /api/v1/payments/my_payments/ - Status: 200 - Duration: 0.005s
INFO 2025-10-04 20:30:36,373 middleware 11668 35792 REQUEST: GET /api/v1/payments/stats/ - User:  - IP: 127.0.0.1
INFO 2025-10-04 20:30:36,376 middleware 11668 35792 RESPONSE: GET /api/v1/payments/stats/ - Status: 200 - Duration: 0.003s
INFO 2025-10-04 20:30:36,984 middleware 11668 35792 REQUEST: POST /api/v1/payments/1923fa6a-9c58-448e-9851-841d180a6776/process/ - User:  - IP: 127.0.0.1
INFO 2025-10-04 20:30:36,989 views 11668 35792 Pagamento processado: 1923fa6a-9c58-448e-9851-841d180a6776 - Status: failed
INFO 2025-10-04 20:30:36,991 middleware 11668 35792 RESPONSE: POST /api/v1/payments/1923fa6a-9c58-448e-9851-841d180a6776/process/ - Status: 200 - Duration: 0.006s
INFO 2025-10-04 20:30:37,748 middleware 11668 35792 REQUEST: GET /api/v1/payments/ - User:  - IP: 127.0.0.1
INFO 2025-10-04 20:30:37,753 middleware 11668 35792 RESPONSE: GET /api/v1/payments/ - Status: 200 - Duration: 0.005s
INFO 2025-10-04 20:30:38,381 middleware 11668 35792 REQUEST: GET /api/v1/payments/ - User:  - IP: 127.0.0.1
INFO 2025-10-04 20:30:38,387 middleware 11668 35792 RESPONSE: GET /api/v1/payments/ - Status: 200 - Duration: 0.006s
INFO 2025-10-04 20:30:38,990 middleware 11668 35792 REQUEST: GET /api/v1/payments/ - User:  - IP: 127.0.0.1
INFO 2025-10-04 20:30:38,995 middleware 11668 35792 RESPONSE: GET /api/v1/payments/ - Status: 200 - Duration: 0.005s
INFO 2025-10-04 20:30:39,312 middleware 11668 35792 REQUEST: POST /api/v1/payment-methods/ - User:  - IP: 127.0.0.1
INFO 2025-10-04 20:30:39,312 middleware 11668 35792 RESPONSE: POST /api/v1/payment-methods/ - Status: 404 - Duration: 0.000s
WARNING 2025-10-04 20:30:39,312 log 11668 35792 Not Found: /api/v1/payment-methods/
INFO 2025-10-04 20:30:39,619 middleware 11668 35792 REQUEST: POST /api/v1/payment-methods/ - User:  - IP: 127.0.0.1
INFO 2025-10-04 20:30:39,619 middleware 11668 35792 RESPONSE: POST /api/v1/payment-methods/ - Status: 404 - Duration: 0.000s
WARNING 2025-10-04 20:30:39,619 log 11668 35792 Not Found: /api/v1/payment-methods/
INFO 2025-10-04 20:30:39,973 middleware 11668 35792 REQUEST: POST /api/v1/payment-methods/ - User:  - IP: 127.0.0.1
INFO 2025-10-04 20:30:39,974 middleware 11668 35792 RESPONSE: POST /api/v1/payment-methods/ - Status: 404 - Duration: 0.001s
WARNING 2025-10-04 20:30:39,974 log 11668 35792 Not Found: /api/v1/payment-methods/
INFO 2025-10-04 20:30:40,287 middleware 11668 35792 REQUEST: POST /api/v1/payment-methods/ - User:  - IP: 127.0.0.1
INFO 2025-10-04 20:30:40,288 middleware 11668 35792 RESPONSE: POST /api/v1/payment-methods/ - Status: 404 - Duration: 0.001s
WARNING 2025-10-04 20:30:40,289 log 11668 35792 Not Found: /api/v1/payment-methods/
INFO 2025-10-04 20:30:40,589 middleware 11668 35792 REQUEST: POST /api/v1/payment-methods/ac2b42a9-fa97-49bf-bead-0eaa22c500aa/deactivate/ - User:  - IP: 127.0.0.1
INFO 2025-10-04 20:30:40,590 middleware 11668 35792 RESPONSE: POST /api/v1/payment-methods/ac2b42a9-fa97-49bf-bead-0eaa22c500aa/deactivate/ - Status: 404 - Duration: 0.001s
WARNING 2025-10-04 20:30:40,591 log 11668 35792 Not Found: /api/v1/payment-methods/ac2b42a9-fa97-49bf-bead-0eaa22c500aa/deactivate/
INFO 2025-10-04 20:30:40,898 middleware 11668 35792 REQUEST: GET /api/v1/payment-methods/ - User:  - IP: 127.0.0.1
INFO 2025-10-04 20:30:40,899 middleware 11668 35792 RESPONSE: GET /api/v1/payment-methods/ - Status: 404 - Duration: 0.001s
WARNING 2025-10-04 20:30:40,899 log 11668 35792 Not Found: /api/v1/payment-methods/
INFO 2025-10-04 20:30:41,215 middleware 11668 35792 REQUEST: POST /api/v1/payment-methods/b430e4eb-8fed-4ccd-86e1-d642056d0cc6/set_default/ - User:  - IP: 127.0.0.1
INFO 2025-10-04 20:30:41,216 middleware 11668 35792 RESPONSE: POST /api/v1/payment-methods/b430e4eb-8fed-4ccd-86e1-d642056d0cc6/set_default/ - Status: 404 - Duration: 0.001s
WARNING 2025-10-04 20:30:41,216 log 11668 35792 Not Found: /api/v1/payment-methods/b430e4eb-8fed-4ccd-86e1-d642056d0cc6/set_default/
INFO 2025-10-04 20:30:44,765 middleware 11668 35792 REQUEST: POST /api/v1/refunds/8ca673cd-83bc-49e2-96b3-97441a990023/approve/ - User:  - IP: 127.0.0.1
INFO 2025-10-04 20:30:44,766 middleware 11668 35792 RESPONSE: POST /api/v1/refunds/8ca673cd-83bc-49e2-96b3-97441a990023/approve/ - Status: 404 - Duration: 0.000s
WARNING 2025-10-04 20:30:44,766 log 11668 35792 Not Found: /api/v1/refunds/8ca673cd-83bc-49e2-96b3-97441a990023/approve/
INFO 2025-10-04 20:30:45,365 middleware 11668 35792 REQUEST: POST /api/v1/refunds/35e0b51b-7a3d-45b4-9bae-2bef928a3a6a/approve/ - User:  - IP: 127.0.0.1
INFO 2025-10-04 20:30:45,366 middleware 11668 35792 RESPONSE: POST /api/v1/refunds/35e0b51b-7a3d-45b4-9bae-2bef928a3a6a/approve/ - Status: 404 - Duration: 0.001s
WARNING 2025-10-04 20:30:45,366 log 11668 35792 Not Found: /api/v1/refunds/35e0b51b-7a3d-45b4-9bae-2bef928a3a6a/approve/
INFO 2025-10-04 20:30:45,966 middleware 11668 35792 REQUEST: POST /api/v1/refunds/ - User:  - IP: 127.0.0.1
INFO 2025-10-04 20:30:45,967 middleware 11668 35792 RESPONSE: POST /api/v1/refunds/ - Status: 404 - Duration: 0.001s
WARNING 2025-10-04 20:30:45,967 log 11668 35792 Not Found: /api/v1/refunds/
INFO 2025-10-04 20:30:46,604 middleware 11668 35792 REQUEST: POST /api/v1/refunds/ - User:  - IP: 127.0.0.1
INFO 2025-10-04 20:30:46,605 middleware 11668 35792 RESPONSE: POST /api/v1/refunds/ - Status: 404 - Duration: 0.001s
WARNING 2025-10-04 20:30:46,605 log 11668 35792 Not Found: /api/v1/refunds/
INFO 2025-10-04 20:30:47,225 middleware 11668 35792 REQUEST: POST /api/v1/refunds/05491291-e83e-4008-bfd6-050106b0a88d/reject/ - User:  - IP: 127.0.0.1
INFO 2025-10-04 20:30:47,226 middleware 11668 35792 RESPONSE: POST /api/v1/refunds/05491291-e83e-4008-bfd6-050106b0a88d/reject/ - Status: 404 - Duration: 0.002s
WARNING 2025-10-04 20:30:47,227 log 11668 35792 Not Found: /api/v1/refunds/05491291-e83e-4008-bfd6-050106b0a88d/reject/
INFO 2025-10-04 20:30:56,725 middleware 11668 35792 REQUEST: PATCH /api/v1/products/690ea2fd-f938-466f-a134-b73b5ad0bac0/stock/ - User:  - IP: 127.0.0.1
INFO 2025-10-04 20:30:56,726 middleware 11668 35792 RESPONSE: PATCH /api/v1/products/690ea2fd-f938-466f-a134-b73b5ad0bac0/stock/ - Status: 404 - Duration: 0.001s
WARNING 2025-10-04 20:30:56,727 log 11668 35792 Not Found: /api/v1/products/690ea2fd-f938-466f-a134-b73b5ad0bac0/stock/
INFO 2025-10-04 20:30:57,032 middleware 11668 35792 REQUEST: PATCH /api/v1/products/fa010baa-b10b-4db5-a5cb-39bacd3cbe46/stock/ - User:  - IP: 127.0.0.1
INFO 2025-10-04 20:30:57,032 middleware 11668 35792 RESPONSE: PATCH /api/v1/products/fa010baa-b10b-4db5-a5cb-39bacd3cbe46/stock/ - Status: 404 - Duration: 0.000s
WARNING 2025-10-04 20:30:57,032 log 11668 35792 Not Found: /api/v1/products/fa010baa-b10b-4db5-a5cb-39bacd3cbe46/stock/
INFO 2025-10-04 20:30:57,364 middleware 11668 35792 REQUEST: PATCH /api/v1/products/cffae3e5-695a-43f2-a404-f43871da0eb8/stock/ - User:  - IP: 127.0.0.1
INFO 2025-10-04 20:30:57,364 middleware 11668 35792 RESPONSE: PATCH /api/v1/products/cffae3e5-695a-43f2-a404-f43871da0eb8/stock/ - Status: 404 - Duration: 0.001s
WARNING 2025-10-04 20:30:57,364 log 11668 35792 Not Found: /api/v1/products/cffae3e5-695a-43f2-a404-f43871da0eb8/stock/
INFO 2025-10-04 20:30:58,408 middleware 11668 35792 REQUEST: DELETE /api/v1/users/99999/ - User:  - IP: 127.0.0.1
ERROR 2025-10-04 20:30:58,412 views 11668 35792 Erro ao deletar usuário: No User matches the given query.
INFO 2025-10-04 20:30:58,426 middleware 11668 35792 RESPONSE: DELETE /api/v1/users/99999/ - Status: 500 - Duration: 0.017s
ERROR 2025-10-04 20:30:58,427 log 11668 35792 Internal Server Error: /api/v1/users/99999/
INFO 2025-10-04 20:30:59,321 middleware 11668 35792 REQUEST: DELETE /api/v1/users/2/ - User:  - IP: 127.0.0.1
INFO 2025-10-04 20:30:59,323 middleware 11668 35792 RESPONSE: DELETE /api/v1/users/2/ - Status: 400 - Duration: 0.001s
WARNING 2025-10-04 20:30:59,323 log 11668 35792 Bad Request: /api/v1/users/2/
INFO 2025-10-04 20:31:00,264 middleware 11668 35792 REQUEST: DELETE /api/v1/users/3/ - User:  - IP: 127.0.0.1
INFO 2025-10-04 20:31:00,271 views 11668 35792 Usuário deletado: targetuser por admin
INFO 2025-10-04 20:31:00,272 middleware 11668 35792 RESPONSE: DELETE /api/v1/users/3/ - Status: 200 - Duration: 0.008s
INFO 2025-10-04 20:31:01,179 middleware 11668 35792 REQUEST: DELETE /api/v1/users/3/ - User:  - IP: 127.0.0.1
INFO 2025-10-04 20:31:01,180 middleware 11668 35792 RESPONSE: DELETE /api/v1/users/3/ - Status: 403 - Duration: 0.001s
WARNING 2025-10-04 20:31:01,181 log 11668 35792 Forbidden: /api/v1/users/3/
INFO 2025-10-04 20:31:01,777 middleware 11668 35792 REQUEST: GET /api/v1/users/ - User:  - IP: 127.0.0.1
INFO 2025-10-04 20:31:01,781 middleware 11668 35792 RESPONSE: GET /api/v1/users/ - Status: 200 - Duration: 0.004s
INFO 2025-10-04 20:31:02,417 middleware 11668 35792 REQUEST: GET /api/v1/users/ - User:  - IP: 127.0.0.1
INFO 2025-10-04 20:31:02,420 middleware 11668 35792 RESPONSE: GET /api/v1/users/ - Status: 403 - Duration: 0.003s
WARNING 2025-10-04 20:31:02,420 log 11668 35792 Forbidden: /api/v1/users/
INFO 2025-10-04 20:31:03,032 middleware 11668 35792 REQUEST: GET /api/v1/users/ - User:  - IP: 127.0.0.1
INFO 2025-10-04 20:31:03,032 middleware 11668 35792 RESPONSE: GET /api/v1/users/ - Status: 401 - Duration: 0.000s
WARNING 2025-10-04 20:31:03,033 log 11668 35792 Unauthorized: /api/v1/users/
INFO 2025-10-04 20:31:03,926 middleware 11668 35792 REQUEST: GET /api/v1/users/search/ - User:  - IP: 127.0.0.1
INFO 2025-10-04 20:31:03,928 views 11668 35792 Busca de usuários realizada: 'search' por admin
INFO 2025-10-04 20:31:03,929 middleware 11668 35792 RESPONSE: GET /api/v1/users/search/ - Status: 200 - Duration: 0.003s
INFO 2025-10-04 20:31:04,544 middleware 11668 35792 REQUEST: GET /api/v1/users/stats/ - User:  - IP: 127.0.0.1
INFO 2025-10-04 20:31:04,546 middleware 11668 35792 RESPONSE: GET /api/v1/users/stats/ - Status: 200 - Duration: 0.002s
INFO 2025-10-04 20:31:04,866 middleware 11668 35792 REQUEST: POST /api/v1/users/login/ - User:  - IP: 127.0.0.1
INFO 2025-10-04 20:31:04,867 middleware 11668 35792 RESPONSE: POST /api/v1/users/login/ - Status: 401 - Duration: 0.001s
WARNING 2025-10-04 20:31:04,868 log 11668 35792 Unauthorized: /api/v1/users/login/
INFO 2025-10-04 20:31:05,170 middleware 11668 35792 REQUEST: POST /api/v1/users/login/ - User:  - IP: 127.0.0.1
INFO 2025-10-04 20:31:05,171 middleware 11668 35792 RESPONSE: POST /api/v1/users/login/ - Status: 401 - Duration: 0.001s
WARNING 2025-10-04 20:31:05,171 log 11668 35792 Unauthorized: /api/v1/users/login/
INFO 2025-10-04 20:31:05,475 middleware 11668 35792 REQUEST: POST /api/v1/users/login/ - User:  - IP: 127.0.0.1
INFO 2025-10-04 20:31:05,476 middleware 11668 35792 RESPONSE: POST /api/v1/users/login/ - Status: 401 - Duration: 0.001s
WARNING 2025-10-04 20:31:05,477 log 11668 35792 Unauthorized: /api/v1/users/login/
INFO 2025-10-04 20:31:05,778 middleware 11668 35792 REQUEST: POST /api/v1/users/login/ - User:  - IP: 127.0.0.1
INFO 2025-10-04 20:31:05,779 middleware 11668 35792 RESPONSE: POST /api/v1/users/login/ - Status: 401 - Duration: 0.001s
WARNING 2025-10-04 20:31:05,779 log 11668 35792 Unauthorized: /api/v1/users/login/
INFO 2025-10-04 20:31:06,080 middleware 11668 35792 REQUEST: POST /api/v1/users/login/ - User:  - IP: 127.0.0.1
INFO 2025-10-04 20:31:06,081 middleware 11668 35792 RESPONSE: POST /api/v1/users/login/ - Status: 401 - Duration: 0.001s
WARNING 2025-10-04 20:31:06,081 log 11668 35792 Unauthorized: /api/v1/users/login/
INFO 2025-10-04 20:31:09,155 middleware 11668 35792 REQUEST: GET /api/v1/users/me/ - User:  - IP: 127.0.0.1
INFO 2025-10-04 20:31:09,158 middleware 11668 35792 RESPONSE: GET /api/v1/users/me/ - Status: 200 - Duration: 0.003s
INFO 2025-10-04 20:31:09,765 middleware 11668 35792 REQUEST: GET /api/v1/users/me/ - User:  - IP: 127.0.0.1
INFO 2025-10-04 20:31:09,767 middleware 11668 35792 RESPONSE: GET /api/v1/users/me/ - Status: 401 - Duration: 0.001s
WARNING 2025-10-04 20:31:09,767 log 11668 35792 Unauthorized: /api/v1/users/me/
INFO 2025-10-04 20:31:10,663 middleware 11668 35792 REQUEST: PUT /api/v1/users/update_profile/ - User:  - IP: 127.0.0.1
INFO 2025-10-04 20:31:10,697 middleware 11668 35792 RESPONSE: PUT /api/v1/users/update_profile/ - Status: 400 - Duration: 0.035s
WARNING 2025-10-04 20:31:10,697 log 11668 35792 Bad Request: /api/v1/users/update_profile/
INFO 2025-10-04 20:31:11,326 middleware 11668 35792 REQUEST: PUT /api/v1/users/update_profile/ - User:  - IP: 127.0.0.1
INFO 2025-10-04 20:31:11,330 views 11668 35792 Perfil atualizado: testuser
INFO 2025-10-04 20:31:11,331 middleware 11668 35792 RESPONSE: PUT /api/v1/users/update_profile/ - Status: 200 - Duration: 0.005s
INFO 2025-10-04 20:31:11,664 middleware 11668 35792 REQUEST: POST /api/v1/users/register/ - User:  - IP: 127.0.0.1
INFO 2025-10-04 20:31:11,665 middleware 11668 35792 RESPONSE: POST /api/v1/users/register/ - Status: 401 - Duration: 0.001s
WARNING 2025-10-04 20:31:11,666 log 11668 35792 Unauthorized: /api/v1/users/register/
INFO 2025-10-04 20:31:11,979 middleware 11668 35792 REQUEST: POST /api/v1/users/register/ - User:  - IP: 127.0.0.1
INFO 2025-10-04 20:31:11,980 middleware 11668 35792 RESPONSE: POST /api/v1/users/register/ - Status: 401 - Duration: 0.001s
WARNING 2025-10-04 20:31:11,981 log 11668 35792 Unauthorized: /api/v1/users/register/
INFO 2025-10-04 20:31:11,982 middleware 11668 35792 REQUEST: POST /api/v1/users/register/ - User:  - IP: 127.0.0.1
INFO 2025-10-04 20:31:11,983 middleware 11668 35792 RESPONSE: POST /api/v1/users/register/ - Status: 401 - Duration: 0.001s
WARNING 2025-10-04 20:31:11,983 log 11668 35792 Unauthorized: /api/v1/users/register/
INFO 2025-10-04 20:31:11,984 middleware 11668 35792 REQUEST: POST /api/v1/users/register/ - User:  - IP: 127.0.0.1
INFO 2025-10-04 20:31:11,985 middleware 11668 35792 RESPONSE: POST /api/v1/users/register/ - Status: 401 - Duration: 0.001s
WARNING 2025-10-04 20:31:11,985 log 11668 35792 Unauthorized: /api/v1/users/register/
INFO 2025-10-04 20:31:11,987 middleware 11668 35792 REQUEST: POST /api/v1/users/register/ - User:  - IP: 127.0.0.1
INFO 2025-10-04 20:31:11,988 middleware 11668 35792 RESPONSE: POST /api/v1/users/register/ - Status: 401 - Duration: 0.001s
WARNING 2025-10-04 20:31:11,988 log 11668 35792 Unauthorized: /api/v1/users/register/
INFO 2025-10-06 19:05:26,687 autoreload 31504 16548 Watching for file changes with StatReloader
